w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,cs_scaled,acceptance,acceptance_no_wt,luminosity_had,q_had,elec_cs,lumi_elec,q_elec,no_of_sec_45nA,no_year_45nA
2.125,3.85,100531,16.32664,1145,0.16123,0.00011,1.4478,1.20075,1.73845,0.009875271335682051,0.011389521640091117,1.1649807630602091e+35,8.798283838533412e-08,0.00016240403457639933,1.247050796998077e+39,0.0009418812666148617,20930.694813663595,0.0006637079786169329
2.125,4.6,114570,9.30307,4289,0.33475,8e-05,1.06244,1.14412,1.21556,0.0359827454807929,0.03743562887317797,4.572558793347038e+34,3.453333429006145e-08,8.119987780396265e-05,6.845108289768483e+38,0.0005170021366894624,11488.936370876942,0.00036431178243521506
2.125,5.5,143298,5.58604,8181,0.31289,5e-05,0.76183,1.0887,0.8294,0.056012846309729254,0.057090817736465266,4.305051216987878e+34,3.251303690799696e-08,3.898198160476768e-05,9.159640768321136e+38,0.0006918157680000858,15373.68373333524,0.0004874963132082458
2.125,6.5,143211,2.75986,11272,0.21186,3e-05,0.55622,1.03836,0.57755,0.07676476343002905,0.07870903771358345,4.511058837382489e+34,3.406886819260243e-08,1.9271285026988152e-05,1.3519399603511751e+39,0.0010211026890869902,22691.170868599784,0.000719532308111358
2.125,7.5,144028,1.48158,13556,0.13432,2e-05,0.41949,0.99647,0.41801,0.09065997111192106,0.09412058766350988,5.277493995451576e+34,3.985721618798864e-08,1.0286749798650261e-05,2.1445503275759382e+39,0.0016197510027008595,35994.466726685765,0.0011413770524697415
2.125,8.5,143690,0.84518,15529,0.08741,2e-05,0.32745,0.96082,0.31462,0.10342175631226484,0.10807293479017328,6.146554832308206e+34,4.6420624063954424e-08,5.881968125826432e-06,3.287724516645692e+39,0.002483175616801882,55181.68037337516,0.0017497996059543113
2.125,10.0,287211,0.82625,32422,0.08877,1e-05,0.24294,0.91596,0.22252,0.10743721633888048,0.11288564853017467,8.36577532912251e+34,6.318084230135571e-08,2.8768048577526628e-06,6.470902331868874e+39,0.0048873884681789066,108608.63262619793,0.003443957148217844
2.125,12.0,287419,0.34667,32258,0.03653,1e-05,0.16533,0.86759,0.14344,0.10537398678858857,0.11223335965959105,1.3232024836068238e+35,9.993221687235281e-08,1.206148514885933e-06,1.5736052559540104e+40,0.011885236072160198,264116.35715911555,0.008375074745025227
2.125,14.0,287064,0.16398,29542,0.01601,0.0,0.11957,0.82833,0.09904,0.09763385778753507,0.1029108491486219,2.0683256325055316e+35,1.562061500268508e-07,5.712315023827439e-07,3.586058713304185e+40,0.027085035598974204,601889.6799772045,0.019085796549251792
2.125,16.5,430246,0.11187,37490,0.00946,0.0,0.08659,0.78815,0.06825,0.08456243854473942,0.08713619650153633,3.465371837464861e+35,2.617152660271022e-07,2.6001403848031124e-07,9.096109936575054e+40,0.06870173668108047,1526705.259579566,0.04841150620178736
2.125,19.5,430147,0.04799,28968,0.00324,0.0,0.06033,0.74904,0.04519,0.06751406543029798,0.06734441946590351,6.555312412065381e+35,4.950768380081097e-07,1.1156651098345449e-07,2.6552283950617287e+41,0.2005459512886502,4456576.695303338,0.14131711996776186
2.125,23.0,573121,0.02805,25241,0.0013,0.0,0.04312,0.71209,0.0307,0.04634581105169341,0.04404131064818773,1.405662741167627e+36,1.0615986263632859e-06,4.894254441906683e-08,8.817246153846152e+41,0.6659551475714616,14799003.279365813,0.4692733155557399
2.125,27.5,716979,0.01429,12565,0.00029,0.0,0.02989,0.67395,0.02015,0.020293911826452064,0.017524920534632116,4.890904423718661e+36,3.693757589093468e-06,1.9930848741734416e-08,4.9446827586206897e+42,3.7346546515262,82992325.58947112,2.6316693806909917
2.175,3.85,100035,16.3361,1210,0.16143,0.00012,1.41313,1.20075,1.69682,0.00988179553259346,0.012095766481731393,1.1927745324143448e+35,9.008190713800655e-08,0.00016330384365472082,1.2393607136220034e+39,0.0009360730465422985,20801.62325649552,0.0006596151463881127
2.175,4.6,115054,9.31099,4453,0.34904,8e-05,1.02365,1.14412,1.17118,0.037486883779275885,0.03870356528238914,4.555405150429278e+34,3.440378483822428e-08,8.092712986945261e-05,6.592596837038734e+38,0.0004979302747008107,11065.11721557357,0.00035087256518181027
2.175,5.5,143015,5.64244,8555,0.33057,5e-05,0.74248,1.0887,0.80833,0.05858635625722205,0.05981890011537251,4.223230740447205e+34,3.1895104149589945e-08,3.9453483900290175e-05,8.65263030523036e+38,0.0006535219263769153,14522.709475042562,0.0004605120964942466
2.175,6.5,143558,2.79394,11417,0.2173,4e-05,0.53902,1.03836,0.55969,0.07777547119837934,0.07952883155240391,4.594516307294132e+34,3.469916401551341e-08,1.9462098942587665e-05,1.3212885411872988e+39,0.000997952070383156,22176.712675181243,0.0007032189458137126
2.175,7.5,143496,1.49686,13749,0.13997,3e-05,0.40702,0.99647,0.40559,0.0935090790053846,0.0958145174778391,5.273378902911753e+34,3.9826137775936505e-08,1.043137090929364e-05,2.0503822247624487e+39,0.00154862705797768,34413.93462172622,0.0010912587081978128
2.175,8.5,143446,0.85622,15298,0.08777,2e-05,0.31717,0.96082,0.30475,0.10250870103478078,0.10664640352467131,6.402145663170099e+34,4.8350922612869864e-08,5.968936045619954e-06,3.268679503247123e+39,0.0024687911655945035,54862.02590210008,0.0017396634291634984
2.175,10.0,286072,0.83647,32060,0.08938,1e-05,0.23498,0.91596,0.21524,0.10685380228818726,0.1120696887496854,8.695949951781229e+34,6.567441999683731e-08,2.9239841718168855e-06,6.40125307675095e+39,0.004834783290597394,107439.62867994209,0.0034068882762538716
2.175,12.0,286797,0.35307,31844,0.03734,1e-05,0.16008,0.86759,0.13889,0.10575806497295154,0.11103323953876784,1.3615873933212068e+35,1.028311602840576e-07,1.231079823010701e-06,1.5361381896089983e+40,0.01160225218737914,257827.82638620312,0.00817566674233267
2.175,14.0,286127,0.16673,29737,0.01661,1e-05,0.11541,0.82833,0.0956,0.09962214358543754,0.10392937401922922,2.0999851377528783e+35,1.5859717073883228e-07,5.827132706805019e-07,3.4452378085490666e+40,0.02602143359931319,578254.0799847376,0.018336316590079196
2.175,16.5,430134,0.11376,37113,0.00947,0.0,0.08312,0.78815,0.06551,0.08324542897327707,0.08628241431739876,3.667431413374745e+35,2.769754107223582e-07,2.644757215193405e-07,9.0841393875396e+40,0.0686113246793021,1524696.1039844912,0.04834779629580452
2.175,19.5,430215,0.04902,28639,0.00331,0.0,0.05799,0.74904,0.04344,0.0675234598123215,0.06656904106086492,6.818447363589324e+35,5.149495780975246e-07,1.1394302848575713e-07,2.5994864048338366e+41,0.19633583118080333,4363018.470684519,0.13835040812672877
2.175,23.0,573261,0.0286,25709,0.00133,0.0,0.04126,0.71209,0.02938,0.04650349650349651,0.04484693708450427,1.4638365826069598e+36,1.1055332547443242e-06,4.9890015193777355e-08,8.620466165413534e+41,0.6510926106807804,14468724.68179512,0.4588002499300837
2.175,27.5,717063,0.01456,12384,0.00029,0.0,0.02852,0.67395,0.01922,0.019917582417582416,0.017270449040042508,5.224442929419785e+36,3.945655863922502e-06,2.0305049904959537e-08,4.945262068965517e+42,3.735092197103864,83002048.82453032,2.6319777024521285
2.225,3.25,71398,21.66629,1,0.00042,0.00017,1.81403,1.25573,2.27793,1.938495238455684e-05,1.4005994565674108e-05,4.529235293613478e+37,3.420614223709295e-05,0.0003034579399983193,3.399904761904761e+41,0.2567903898719608,5706453.108265796,0.18095044102821523
2.225,3.85,100270,16.5027,1316,0.18063,0.00012,1.38628,1.20075,1.66457,0.010945481648457525,0.013124563678069212,1.0977237366600205e+35,8.290338619892911e-08,0.00016458262690735017,1.1102253224824224e+39,0.0008385387632042464,18634.19473787214,0.0005908864389228863
2.225,4.6,114401,9.4196,4632,0.36649,8e-05,1.00969,1.14412,1.15522,0.03890717227907766,0.04048915656331675,4.449750172268505e+34,3.3605846780972014e-08,8.233844109754286e-05,6.243062566509318e+38,0.0004715304053254772,10478.453451677271,0.00033226957926424627
2.225,5.5,143569,5.78291,8632,0.34075,6e-05,0.73202,1.0887,0.79695,0.05892362149851891,0.060124400114230786,4.259018137610755e+34,3.216538129756631e-08,4.027965647180102e-05,8.426647101980924e+38,0.000636453708608831,14143.415746862913,0.00044848477127292343
2.225,6.5,143781,2.85703,11559,0.22476,4e-05,0.5296,1.03836,0.54991,0.07866910742974347,0.0803930978362927,4.6231092405876355e+34,3.491510641634042e-08,1.9870706143370822e-05,1.2794180459156433e+39,0.0009663278292414223,21473.951760920496,0.0006809345434081841
2.225,7.5,143739,1.52949,13936,0.14251,3e-05,0.3984,0.99647,0.39699,0.09317484913271744,0.09695350600741622,5.406942240005187e+34,4.08348481232927e-08,1.06407446830714e-05,2.017247912427198e+39,0.0015236011423166147,33857.80316259144,0.0010736238953130213
2.225,8.5,143504,0.8719,15241,0.08866,2e-05,0.30904,0.96082,0.29694,0.10168597316205986,0.10620609878470287,6.623693715905242e+34,5.0024119899593995e-08,6.075788828185974e-06,3.237175727498308e+39,0.0024449967730349755,54333.26162299946,0.0017228964238647723
2.225,10.0,286412,0.85237,32546,0.09225,1e-05,0.22825,0.91596,0.20907,0.10822764761781856,0.1136335069759647,8.838937387317146e+34,6.675430395980021e-08,2.9760275407454994e-06,6.209474254742547e+39,0.004689935237720957,104220.7830604657,0.0033048193512324234
2.225,12.0,286637,0.35993,31768,0.03755,1e-05,0.15533,0.86759,0.13476,0.10432584113577639,0.11083007427512848,1.4225813094166718e+35,1.0743760361125834e-07,1.2556997177614894e-06,1.5266950732356855e+40,0.011530929556160766,256242.8790257948,0.008125408391228906
2.225,14.0,288309,0.17152,29132,0.01659,1e-05,0.1118,0.82833,0.09261,0.09672341417910447,0.10104436559385936,2.2327520328529047e+35,1.6862412452631254e-07,5.9491725891318e-07,3.475696202531645e+40,0.026251481892232968,583366.2642718437,0.018498422890406003
2.225,16.5,430266,0.11666,37180,0.0099,0.0,0.08064,0.78815,0.06356,0.08486199211383508,0.0864116616232749,3.707941593404148e+35,2.800348609171624e-07,2.711346004564618e-07,8.692242424242424e+40,0.0656513778266044,1458919.5072578758,0.046262034096203566
2.225,19.5,430104,0.04977,28798,0.00341,0.0,0.05559,0.74904,0.04164,0.06851516978099256,0.06695589903837211,7.010234350570876e+35,5.294339060925062e-07,1.1571619887283076e-07,2.5226041055718476e+41,0.1905290109948525,4233978.022107833,0.1342585623448704
2.225,23.0,573195,0.0291,25626,0.00138,0.0,0.03954,0.71209,0.02815,0.04742268041237113,0.04470729856331615,1.4981851880454088e+36,1.1314743509141368e-06,5.076806322455709e-08,8.307173913043478e+41,0.6274300538552475,13942890.085672168,0.44212614426915803
2.225,27.5,715851,0.01473,12022,0.00029,0.0,0.02714,0.67395,0.01829,0.019687712152070606,0.01679399763358576,5.554193925453893e+36,4.194693697948714e-06,2.057690776432526e-08,4.9369034482758617e+42,3.7287790394832787,82861756.43296175,2.627529059898584
2.275,3.85,99843,16.67894,1397,0.19338,0.00012,1.37314,1.20075,1.6488,0.011594261985473897,0.013991967388800416,1.0462100976580013e+35,7.901292180786958e-08,0.00016705167112366417,1.0326093701520321e+39,0.0007799164427130151,17331.47650473367,0.000549577514736608
2.275,4.6,115190,9.74779,4709,0.38159,8e-05,1.00867,1.14412,1.15404,0.03914630906082302,0.04088028474693984,4.427089612852201e+34,3.3434707445451256e-08,8.46235784356281e-05,6.037369952042767e+38,0.000455994709368789,10133.215763750866,0.00032132216399514415
2.275,5.5,143038,5.95725,8756,0.33425,6e-05,0.73286,1.0887,0.79786,0.05610810357127869,0.06121450243991107,4.46763529239519e+34,3.3740920567896606e-08,4.1648023602119714e-05,8.558743455497382e+38,0.0006464307745843944,14365.128324097654,0.0004555152309772214
2.275,6.5,142924,2.94979,11705,0.22898,4e-05,0.53076,1.03836,0.55112,0.07762586489207705,0.08189667235733676,4.67495432260313e+34,3.5306656012409406e-08,2.0638871008368083e-05,1.2483535679972052e+39,0.0009428652326262878,20952.56072502862,0.0006644013421178533
2.275,7.5,143223,1.57415,13969,0.14178,3e-05,0.39592,0.99647,0.39453,0.09006765556014357,0.09753321743016136,5.6283501112442515e+34,4.250698671734953e-08,1.0990902299211718e-05,2.0203554803216253e+39,0.0015259482479770582,33909.96106615685,0.0010752778115853897
2.275,8.5,143553,0.90719,15484,0.09148,2e-05,0.30852,0.96082,0.29644,0.1008388540438056,0.10786260126921764,6.690603439491881e+34,5.0529442183308515e-08,6.319547484204441e-06,3.1384564932225614e+39,0.0023704354178418134,52676.34261870696,0.0016703558669047109
2.275,10.0,288100,0.8966,32466,0.09351,1e-05,0.2284,0.91596,0.20921,0.10429399955387017,0.11269003818118709,9.166176882954039e+34,6.922571469642805e-08,3.1121138493578617e-06,6.161907817345739e+39,0.004654008925487718,103422.42056639373,0.0032795034426177615
2.275,12.0,286811,0.37755,31511,0.03872,1e-05,0.15531,0.86759,0.13475,0.10255595285392663,0.10986677637886971,1.4472393014305647e+35,1.0929984906204702e-07,1.3163721056723766e-06,1.481461776859504e+40,0.011189288344860302,248650.85210800671,0.007884666796930706
2.275,14.0,286728,0.17953,29234,0.01719,1e-05,0.11194,0.82833,0.09272,0.09575001392524926,0.10195725565692922,2.2527745277994864e+35,1.7013628334714042e-07,6.261334784185709e-07,3.3359860383944156e+40,0.025196269172163256,559917.092714739,0.017754854538138604
2.275,16.5,430259,0.12189,36776,0.01008,0.0,0.07994,0.78815,0.06301,0.08269751415210436,0.08547409815948069,3.838204064358643e+35,2.898726730880328e-07,2.8329448076623616e-07,8.536884920634919e+40,0.06447798278425165,1432844.061872259,0.04543518714714165
2.275,19.5,430532,0.05235,28420,0.00351,0.0,0.05527,0.74904,0.0414,0.0670487106017192,0.06601135339533415,7.205086915231842e+35,5.441497557006149e-07,1.215937491289846e-07,2.453173789173789e+41,0.18528502939379068,4117445.097639793,0.1305633275507291
2.275,23.0,573659,0.03053,25348,0.00141,0.0,0.03912,0.71209,0.02786,0.0461840812315755,0.04418652893095027,1.5543777652192064e+36,1.1739126691482564e-06,5.321976993300899e-08,8.137007092198582e+41,0.6145775749394699,13657279.443099331,0.43306949020482405
2.275,27.5,716309,0.01541,11903,0.0003,0.0,0.02669,0.67395,0.01799,0.019467878001297855,0.016617130316665014,5.71057995182509e+36,4.312801111566414e-06,2.1513062100294705e-08,4.775393333333334e+42,3.6067925478348437,80150945.50744097,2.5415698093430037
2.325,3.25,71586,22.50384,2,0.00012,0.00017,1.80782,1.25573,2.27014,5.332423266429196e-06,2.793842371413405e-05,1.652162421700864e+38,0.0001247762572087353,0.00031436090855753917,1.1931e+42,0.9011329305135951,20025176.233635448,0.6349941728068065
2.325,3.85,100465,16.97432,1542,0.2123,0.00012,1.35857,1.20075,1.6313,0.0125071284151589,0.015348628875727865,9.802538361439062e+34,7.40317072837328e-08,0.00016895754740456874,9.464437117286857e+38,0.0007148366402784634,15885.258672854743,0.0005037182481245162
2.325,4.6,114514,9.81822,4785,0.37563,9e-05,0.99579,1.14412,1.1393,0.038258462328202056,0.0417852838954189,4.588432923078064e+34,3.465322047487398e-08,8.573816301936881e-05,6.097170087586189e+38,0.000460511335920407,10233.58524267571,0.0003245048592933698
