w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,formfactor_krishna,cs_scaled,cs_scaled_krishna,cs_scaled_unc,cs_scaled_krishna_unc,cs_unc
1.925,5.75,17555,0.45657,1780,0.04611,3e-05,0.82253,1.07516,0.96562,0.88435,0.79425,0.00904,0.00812,0.00841
1.925,6.25,17583,0.31465,1760,0.03198,3e-05,0.69794,1.05004,0.93219,0.73286,0.65061,0.00742,0.00659,0.00707
1.925,6.75,17672,0.22497,1714,0.0218,2e-05,0.60435,1.0272,0.90213,0.62079,0.5452,0.00625,0.00549,0.00608
1.925,7.25,17326,0.15625,1590,0.01428,2e-05,0.5152,1.00629,0.87489,0.51844,0.45074,0.00527,0.00458,0.00524
1.925,7.75,17412,0.11697,1543,0.01036,1e-05,0.45714,0.98704,0.85007,0.45122,0.3886,0.00456,0.00393,0.00462
1.925,8.25,17502,0.08758,1473,0.00697,1e-05,0.4019,0.96924,0.82732,0.38954,0.3325,0.00391,0.00334,0.00404
1.925,8.75,17490,0.06667,1354,0.00497,1e-05,0.35837,0.9527,0.80637,0.34142,0.28898,0.00344,0.00291,0.00361
1.925,9.25,17494,0.05176,1167,0.00314,1e-05,0.3231,0.93728,0.78699,0.30283,0.25428,0.00305,0.00256,0.00326
1.925,9.75,17323,0.03919,1019,0.00199,1e-05,0.28504,0.92284,0.76899,0.26305,0.2192,0.00265,0.00221,0.00287
1.925,10.25,17382,0.03147,855,0.00129,1e-05,0.26142,0.90929,0.75221,0.23771,0.19665,0.0024,0.00199,0.00264
1.925,10.75,17675,0.02554,716,0.00092,1e-05,0.23771,0.89652,0.73653,0.21311,0.17508,0.00213,0.00175,0.00238
1.975,2.25,17301,19.37632,757,0.83441,0.00027,4.18655,1.37731,1.39677,5.76619,5.84764,0.0623,0.06318,0.04524
1.975,2.75,17137,9.26576,1139,0.64805,0.00018,3.041,1.31071,1.29729,3.98586,3.94507,0.04313,0.04269,0.03291
1.975,3.25,17453,4.97597,1421,0.407,0.00012,2.28769,1.25573,1.21703,2.87272,2.78419,0.03069,0.02975,0.02444
1.975,3.75,17355,2.77801,1562,0.25328,9e-05,1.76124,1.20923,1.15047,2.12974,2.02625,0.02261,0.02151,0.0187
1.975,4.25,17301,1.6667,1590,0.15823,7e-05,1.40939,1.16914,1.09409,1.64777,1.54199,0.01766,0.01652,0.0151
1.975,4.75,17268,1.0512,1656,0.10283,5e-05,1.1552,1.13406,1.04552,1.31007,1.20778,0.01377,0.0127,0.01214
1.975,5.25,17235,0.67755,1790,0.07,4e-05,0.94805,1.10298,1.0031,1.04568,0.95098,0.01102,0.01002,0.00999
1.975,5.75,17231,0.46062,1765,0.04852,3e-05,0.80524,1.07516,0.96562,0.86576,0.77756,0.0092,0.00827,0.00856
1.975,6.25,17512,0.32247,1699,0.03257,3e-05,0.6827,1.05004,0.93219,0.71687,0.63641,0.00747,0.00663,0.00712
1.975,6.75,17290,0.22493,1642,0.02103,2e-05,0.58605,1.0272,0.90213,0.60199,0.52869,0.00634,0.00557,0.00618
1.975,7.25,17312,0.16285,1600,0.01446,2e-05,0.50911,1.00629,0.87489,0.51231,0.44542,0.00532,0.00462,0.00528
1.975,7.75,17459,0.12041,1502,0.00994,2e-05,0.44393,0.98704,0.85007,0.43818,0.37737,0.00462,0.00398,0.00468
1.975,8.25,17375,0.09023,1465,0.00771,1e-05,0.39398,0.96924,0.82732,0.38186,0.32595,0.00397,0.00339,0.00409
1.975,8.75,17493,0.07017,1301,0.005,1e-05,0.35569,0.9527,0.80637,0.33887,0.28682,0.00352,0.00298,0.00369
1.975,9.25,17554,0.05339,1115,0.00307,1e-05,0.31291,0.93728,0.78699,0.29328,0.24626,0.00305,0.00256,0.00325
1.975,9.75,17530,0.04143,1029,0.00214,1e-05,0.28016,0.92284,0.76899,0.25854,0.21544,0.00266,0.00221,0.00288
1.975,10.25,17589,0.03323,903,0.0014,1e-05,0.25634,0.90929,0.75221,0.23309,0.19282,0.00239,0.00198,0.00263
1.975,10.75,17591,0.02623,692,0.0009,1e-05,0.23027,0.89652,0.73653,0.20644,0.1696,0.00211,0.00173,0.00235
2.025,2.25,17613,18.72344,832,0.9012,0.00027,3.89063,1.37731,1.39677,5.35862,5.43432,0.05765,0.05846,0.04185
2.025,2.75,17212,8.84839,1126,0.61325,0.00018,2.8157,1.31071,1.29729,3.69055,3.65279,0.04035,0.03994,0.03079
2.025,3.25,17404,4.77669,1481,0.44073,0.00013,2.13532,1.25573,1.21703,2.68138,2.59874,0.02906,0.02816,0.02314
2.025,3.75,17470,2.72785,1586,0.26459,9e-05,1.65979,1.20923,1.15047,2.00707,1.90954,0.02161,0.02056,0.01787
2.025,4.25,17398,1.61938,1700,0.16974,7e-05,1.31147,1.16914,1.09409,1.5333,1.43487,0.01663,0.01557,0.01423
2.025,4.75,17538,1.03915,1760,0.1055,5e-05,1.07994,1.13406,1.04552,1.22472,1.1291,0.01317,0.01214,0.01161
2.025,5.25,17545,0.69142,1800,0.07251,4e-05,0.91061,1.10298,1.0031,1.00438,0.91343,0.01078,0.00981,0.00978
2.025,5.75,17451,0.45602,1731,0.04779,3e-05,0.75261,1.07516,0.96562,0.80917,0.72673,0.0087,0.00781,0.00809
2.025,6.25,17476,0.31814,1824,0.03395,3e-05,0.64404,1.05004,0.93219,0.67627,0.60037,0.00718,0.00638,0.00684
2.025,6.75,17223,0.22176,1729,0.02198,2e-05,0.55248,1.0272,0.90213,0.56751,0.49841,0.00608,0.00534,0.00592
2.025,7.25,17304,0.16035,1693,0.01574,2e-05,0.47691,1.00629,0.87489,0.47991,0.41724,0.0051,0.00444,0.00507
2.025,7.75,17403,0.1209,1560,0.01065,2e-05,0.42458,0.98704,0.85007,0.41908,0.36092,0.00444,0.00382,0.00449
2.025,8.25,17468,0.08998,1466,0.00705,1e-05,0.3705,0.96924,0.82732,0.3591,0.30652,0.00381,0.00325,0.00393
2.025,8.75,17615,0.06879,1328,0.00472,1e-05,0.32785,0.9527,0.80637,0.31234,0.26436,0.00333,0.00282,0.0035
2.025,9.25,17345,0.05257,1047,0.00291,1e-05,0.2948,0.93728,0.78699,0.27631,0.23201,0.00293,0.00246,0.00313
2.025,9.75,17476,0.04105,1056,0.00211,1e-05,0.26294,0.92284,0.76899,0.24265,0.20219,0.00261,0.00218,0.00283
2.025,10.25,17570,0.03238,833,0.00137,1e-05,0.23586,0.90929,0.75221,0.21447,0.17742,0.00225,0.00186,0.00248
2.025,10.75,17585,0.02613,677,0.00084,1e-05,0.21615,0.89652,0.73653,0.19379,0.1592,0.00204,0.00168,0.00228
2.075,2.25,17546,18.32685,877,0.91855,0.00028,3.75546,1.37731,1.39677,5.17244,5.24551,0.05744,0.05825,0.0417
2.075,2.75,17290,8.78801,1266,0.65087,0.00019,2.72047,1.31071,1.29729,3.56573,3.52924,0.0401,0.03969,0.0306
2.075,3.25,17666,4.86091,1494,0.43119,0.00013,2.083,1.25573,1.21703,2.61568,2.53507,0.02877,0.02788,0.02291
2.075,3.75,17657,2.70565,1587,0.24904,0.0001,1.5792,1.20923,1.15047,1.90961,1.81682,0.02098,0.01996,0.01735
2.075,4.25,17637,1.66727,1734,0.17071,7e-05,1.28737,1.16914,1.09409,1.50511,1.40849,0.01644,0.01539,0.01407
2.075,4.75,17533,1.04907,1791,0.10408,6e-05,1.0512,1.13406,1.04552,1.19212,1.09905,0.01325,0.01221,0.01168
2.075,5.25,17430,0.67994,1824,0.07318,5e-05,0.86678,1.10298,1.0031,0.95604,0.86946,0.01065,0.00969,0.00966
2.075,5.75,17546,0.46717,1862,0.04928,4e-05,0.73578,1.07516,0.96562,0.79108,0.71049,0.00874,0.00785,0.00812
2.075,6.25,17560,0.31748,1748,0.03115,3e-05,0.61251,1.05004,0.93219,0.64316,0.57098,0.0071,0.0063,0.00676
2.075,6.75,17679,0.22761,1711,0.02163,2e-05,0.52806,1.0272,0.90213,0.54242,0.47638,0.00588,0.00516,0.00572
2.075,7.25,17653,0.16542,1623,0.01408,2e-05,0.4602,1.00629,0.87489,0.4631,0.40263,0.00498,0.00433,0.00495
2.075,7.75,17687,0.12092,1567,0.01013,2e-05,0.39807,0.98704,0.85007,0.39291,0.33839,0.00428,0.00368,0.00433
2.075,8.25,17780,0.09093,1399,0.00667,1e-05,0.34994,0.96924,0.82732,0.33918,0.28951,0.00368,0.00314,0.0038
2.075,8.75,17436,0.06826,1277,0.00457,1e-05,0.31223,0.9527,0.80637,0.29746,0.25177,0.00325,0.00275,0.00342
2.075,9.25,17648,0.05329,1120,0.003,1e-05,0.27867,0.93728,0.78699,0.26119,0.21931,0.00287,0.00241,0.00306
2.075,9.75,17354,0.04083,1025,0.00202,1e-05,0.24955,0.92284,0.76899,0.23029,0.1919,0.00254,0.00212,0.00275
2.075,10.25,17285,0.032,849,0.00126,1e-05,0.22422,0.90929,0.75221,0.20388,0.16866,0.00222,0.00184,0.00245
2.075,10.75,17624,0.02603,613,0.00077,1e-05,0.20309,0.89652,0.73653,0.18207,0.14958,0.00198,0.00162,0.00221
2.125,2.25,17634,18.12296,966,0.90341,0.00028,3.64134,1.37731,1.39677,5.01527,5.08612,0.05884,0.05967,0.04272
2.125,2.75,17716,9.00733,1359,0.62528,0.00019,2.66784,1.31071,1.29729,3.49675,3.46097,0.0411,0.04067,0.03135
2.125,3.25,17765,4.77154,1587,0.41208,0.00014,1.9849,1.25573,1.21703,2.4925,2.41568,0.0286,0.02772,0.02278
2.125,3.75,17377,2.72518,1651,0.24992,0.0001,1.57211,1.20923,1.15047,1.90104,1.80866,0.02248,0.02138,0.01859
2.125,4.25,17477,1.64484,1772,0.158,8e-05,1.24284,1.16914,1.09409,1.45306,1.35978,0.0169,0.01582,0.01446
2.125,4.75,17164,1.03512,1714,0.09038,6e-05,1.02464,1.13406,1.04552,1.162,1.07128,0.01378,0.01271,0.01215
2.125,5.25,17343,0.67919,1845,0.06958,5e-05,0.83949,1.10298,1.0031,0.92594,0.84209,0.01072,0.00975,0.00972
2.125,5.75,17529,0.46771,1837,0.04846,4e-05,0.70981,1.07516,0.96562,0.76316,0.68541,0.00892,0.00801,0.00829
2.125,6.25,17673,0.32235,1757,0.03031,3e-05,0.59368,1.05004,0.93219,0.62338,0.55342,0.00709,0.00629,0.00675
2.125,6.75,17580,0.23198,1685,0.02129,3e-05,0.51905,1.0272,0.90213,0.53316,0.46825,0.00621,0.00546,0.00605
2.125,7.25,17409,0.16759,1569,0.01373,2e-05,0.45263,1.00629,0.87489,0.45547,0.396,0.00538,0.00467,0.00534
2.125,7.75,17373,0.12286,1535,0.00978,2e-05,0.39361,0.98704,0.85007,0.38851,0.33459,0.00452,0.00389,0.00458
2.125,8.25,17435,0.09177,1402,0.00656,2e-05,0.34373,0.96924,0.82732,0.33316,0.28437,0.0039,0.00333,0.00403
2.125,8.75,17537,0.06922,1303,0.0046,1e-05,0.30002,0.9527,0.80637,0.28583,0.24193,0.00329,0.00279,0.00346
2.125,9.25,17285,0.05328,1104,0.00287,1e-05,0.27075,0.93728,0.78699,0.25377,0.21308,0.003,0.00252,0.0032
2.125,9.75,17581,0.04242,985,0.00187,1e-05,0.24327,0.92284,0.76899,0.2245,0.18707,0.00257,0.00214,0.00279
2.125,10.25,17519,0.03342,810,0.00125,1e-05,0.21936,0.90929,0.75221,0.19946,0.16501,0.00232,0.00192,0.00256
2.125,10.75,17429,0.02672,481,0.00064,1e-05,0.19988,0.89652,0.73653,0.1792,0.14722,0.00212,0.00174,0.00236
2.175,2.25,17419,17.76567,943,0.85282,0.00029,3.57109,1.37731,1.39677,4.91852,4.98799,0.05849,0.05931,0.04247
2.175,2.75,17345,8.69092,1372,0.65273,0.00019,2.58508,1.31071,1.29729,3.38828,3.35361,0.04021,0.0398,0.03068
2.175,3.25,17578,4.64605,1643,0.42759,0.00014,1.91247,1.25573,1.21703,2.40154,2.32753,0.02756,0.02671,0.02194
2.175,3.75,17478,2.73661,1727,0.24624,0.0001,1.53135,1.20923,1.15047,1.85175,1.76177,0.02138,0.02034,0.01768
2.175,4.25,17546,1.6661,1779,0.16772,8e-05,1.21967,1.16914,1.09409,1.42596,1.33442,0.01663,0.01556,0.01422
2.175,4.75,17459,1.0479,1819,0.10049,6e-05,0.9892,1.13406,1.04552,1.12182,1.03423,0.01285,0.01185,0.01133
2.175,5.25,17567,0.68811,1747,0.06714,5e-05,0.81255,1.10298,1.0031,0.89622,0.81506,0.01027,0.00934,0.00931
2.175,5.75,17605,0.47615,1823,0.04405,4e-05,0.69474,1.07516,0.96562,0.74696,0.67086,0.0087,0.00781,0.00809
2.175,6.25,17565,0.32287,1833,0.03101,3e-05,0.57655,1.05004,0.93219,0.6054,0.53746,0.00691,0.00614,0.00658
2.175,6.75,17468,0.23125,1709,0.02134,3e-05,0.50089,1.0272,0.90213,0.51451,0.45187,0.00591,0.00519,0.00575
2.175,7.25,17339,0.16321,1593,0.01308,2e-05,0.42499,1.00629,0.87489,0.42766,0.37182,0.00495,0.0043,0.00492
2.175,7.75,17296,0.12163,1538,0.00931,2e-05,0.37524,0.98704,0.85007,0.37038,0.31898,0.00421,0.00363,0.00427
2.175,8.25,17385,0.0921,1375,0.00613,2e-05,0.33117,0.96924,0.82732,0.32099,0.27399,0.00375,0.0032,0.00387
2.175,8.75,17446,0.07053,1256,0.00424,1e-05,0.29374,0.9527,0.80637,0.27985,0.23687,0.00326,0.00276,0.00342
2.175,9.25,17378,0.05345,1087,0.00286,1e-05,0.25788,0.93728,0.78699,0.24171,0.20295,0.00277,0.00233,0.00296
2.175,9.75,17649,0.04282,936,0.00184,1e-05,0.23314,0.92284,0.76899,0.21515,0.17928,0.00248,0.00207,0.00269
2.175,10.25,17460,0.03342,765,0.00112,1e-05,0.20953,0.90929,0.75221,0.19052,0.15761,0.00225,0.00186,0.00248
2.175,10.75,17413,0.02681,298,0.00037,1e-05,0.19087,0.89652,0.73653,0.17112,0.14058,0.00199,0.00164,0.00222
2.225,2.25,17461,17.24514,1001,0.90444,0.00029,3.42629,1.37731,1.39677,4.71908,4.78574,0.0586,0.05943,0.04255
2.225,2.75,17396,8.55126,1364,0.61775,0.0002,2.50029,1.31071,1.29729,3.27714,3.2436,0.04001,0.0396,0.03053
2.225,3.25,17405,4.69006,1545,0.39144,0.00014,1.91433,1.25573,1.21703,2.40388,2.3298,0.03095,0.02999,0.02465
2.225,3.75,17393,2.66023,1732,0.24715,0.0001,1.46355,1.20923,1.15047,1.76977,1.68377,0.02202,0.02095,0.01821
2.225,4.25,17732,1.65993,1788,0.15795,8e-05,1.17283,1.16914,1.09409,1.37121,1.28318,0.01613,0.01509,0.01379
2.225,4.75,17651,1.0457,1841,0.1036,6e-05,0.94981,1.13406,1.04552,1.07714,0.99305,0.01321,0.01218,0.01165
2.225,5.25,17311,0.69281,1802,0.06575,5e-05,0.80565,1.10298,1.0031,0.88861,0.80814,0.01113,0.01012,0.01009
2.225,5.75,17521,0.46903,1920,0.04856,4e-05,0.66585,1.07516,0.96562,0.71589,0.64295,0.00889,0.00798,0.00827
2.225,6.25,17426,0.32233,1845,0.03145,3e-05,0.56068,1.05004,0.93219,0.58874,0.52266,0.0072,0.0064,0.00686
2.225,6.75,17205,0.2242,1629,0.01925,3e-05,0.47558,1.0272,0.90213,0.48852,0.42904,0.00601,0.00528,0.00585
2.225,7.25,17536,0.16801,1560,0.01269,2e-05,0.41653,1.00629,0.87489,0.41915,0.36442,0.00527,0.00459,0.00524
2.225,7.75,17552,0.12276,1528,0.00967,2e-05,0.35879,0.98704,0.85007,0.35414,0.30499,0.00433,0.00373,0.00439
2.225,8.25,17520,0.09284,1351,0.00622,2e-05,0.31798,0.96924,0.82732,0.3082,0.26307,0.00373,0.00318,0.00385
2.225,8.75,17428,0.06945,1262,0.00415,1e-05,0.27755,0.9527,0.80637,0.26442,0.22381,0.00328,0.00277,0.00344
2.225,9.25,17538,0.05528,1052,0.00265,1e-05,0.25297,0.93728,0.78699,0.23711,0.19909,0.00301,0.00252,0.00321
2.225,9.75,17620,0.04352,935,0.00185,1e-05,0.22688,0.92284,0.76899,0.20938,0.17447,0.00258,0.00215,0.0028
2.225,10.25,17447,0.03261,736,0.00124,1e-05,0.19531,0.90929,0.75221,0.17759,0.14691,0.00212,0.00175,0.00233
2.225,10.75,17665,0.0274,192,0.00023,1e-05,0.18336,0.89652,0.73653,0.16439,0.13505,0.0021,0.00172,0.00234
2.275,2.25,17637,17.50504,969,0.85487,0.00029,3.41964,1.37731,1.39677,4.70991,4.77644,0.063,0.06389,0.04574
2.275,2.75,17311,8.48623,1422,0.6018,0.0002,2.46437,1.31071,1.29729,3.23007,3.19701,0.04383,0.04339,0.03344
2.275,3.25,17355,4.63273,1624,0.39134,0.00014,1.86667,1.25573,1.21703,2.34404,2.2718,0.03157,0.0306,0.02514
2.275,3.75,17446,2.74079,1731,0.2342,0.00011,1.47462,1.20923,1.15047,1.78315,1.6965,0.02379,0.02263,0.01967
2.275,4.25,17485,1.66946,1821,0.15671,8e-05,1.16987,1.16914,1.09409,1.36774,1.27994,0.01769,0.01655,0.01513
2.275,4.75,17751,1.08504,1859,0.10024,6e-05,0.95584,1.13406,1.04552,1.08397,0.99934,0.01401,0.01292,0.01236
2.275,5.25,17447,0.70437,1870,0.06955,5e-05,0.79077,1.10298,1.0031,0.8722,0.79322,0.0115,0.01046,0.01042
2.275,5.75,17808,0.48472,1861,0.04419,4e-05,0.65731,1.07516,0.96562,0.70671,0.63471,0.00919,0.00825,0.00855
2.275,6.25,17347,0.33112,1692,0.02683,3e-05,0.56062,1.05004,0.93219,0.58868,0.52261,0.00783,0.00695,0.00745
2.275,6.75,17425,0.24311,1648,0.01924,3e-05,0.49245,1.0272,0.90213,0.50584,0.44425,0.00691,0.00607,0.00673
2.275,7.25,17390,0.1692,1558,0.01203,2e-05,0.4084,1.00629,0.87489,0.41097,0.3573,0.00548,0.00476,0.00544
2.275,7.75,17746,0.12854,1488,0.00903,2e-05,0.35814,0.98704,0.85007,0.3535,0.30444,0.00461,0.00397,0.00467
2.275,8.25,17517,0.09598,1381,0.00615,2e-05,0.31643,0.96924,0.82732,0.30669,0.26178,0.00399,0.00341,0.00412
2.275,8.75,17766,0.0737,1177,0.00389,1e-05,0.27764,0.9527,0.80637,0.2645,0.22388,0.00347,0.00294,0.00364
2.275,9.25,17466,0.05657,1070,0.00278,1e-05,0.24943,0.93728,0.78699,0.23379,0.1963,0.00317,0.00266,0.00339
2.275,9.75,17657,0.04435,967,0.00201,1e-05,0.22113,0.92284,0.76899,0.20407,0.17004,0.00283,0.00236,0.00306
2.275,10.25,17457,0.03458,632,0.00108,1e-05,0.19814,0.90929,0.75221,0.18017,0.14904,0.00244,0.00202,0.00268
2.275,10.75,17346,0.02695,47,0.00011,1e-05,0.17553,0.89652,0.73653,0.15736,0.12928,0.00212,0.00174,0.00237
2.325,2.25,17517,16.71113,1049,0.89694,0.00029,3.27149,1.37731,1.39677,4.50587,4.56952,0.06153,0.0624,0.04468
2.325,2.75,17406,8.60922,1424,0.59434,0.0002,2.46307,1.31071,1.29729,3.22836,3.19532,0.04391,0.04346,0.0335
2.325,3.25,17641,4.66981,1713,0.41639,0.00014,1.82642,1.25573,1.21703,2.29348,2.2228,0.03092,0.02997,0.02462
2.325,3.75,17423,2.67354,1817,0.24875,0.00011,1.41626,1.20923,1.15047,1.71258,1.62936,0.0233,0.02217,0.01927
2.325,4.25,17491,1.68656,1831,0.15654,8e-05,1.15822,1.16914,1.09409,1.35412,1.26719,0.01887,0.01766,0.01614
2.325,4.75,17410,1.07497,1824,0.09744,7e-05,0.94402,1.13406,1.04552,1.07057,0.98699,0.01444,0.01331,0.01273
2.325,5.25,17647,0.72423,1852,0.06783,5e-05,0.78407,1.10298,1.0031,0.86481,0.78649,0.01199,0.01091,0.01087
2.325,5.75,17400,0.47885,1818,0.04166,4e-05,0.64682,1.07516,0.96562,0.69544,0.62459,0.0092,0.00826,0.00855
2.325,6.25,17586,0.34222,1767,0.0308,4e-05,0.55514,1.05004,0.93219,0.58292,0.5175,0.00769,0.00683,0.00732
2.325,6.75,17307,0.24012,1741,0.02033,3e-05,0.47476,1.0272,0.90213,0.48767,0.4283,0.00703,0.00617,0.00684
2.325,7.25,17577,0.17867,1593,0.01298,2e-05,0.41292,1.00629,0.87489,0.41552,0.36126,0.00577,0.00501,0.00573
2.325,7.75,17511,0.12937,1483,0.00948,2e-05,0.35293,0.98704,0.85007,0.34835,0.30001,0.0048,0.00414,0.00487
2.325,8.25,17718,0.09793,1340,0.00624,2e-05,0.30791,0.96924,0.82732,0.29844,0.25474,0.00404,0.00345,0.00417
2.325,8.75,17472,0.07273,1209,0.00388,2e-05,0.26835,0.9527,0.80637,0.25566,0.21639,0.00365,0.00309,0.00383
2.325,9.25,17622,0.05877,1050,0.00269,1e-05,0.24703,0.93728,0.78699,0.23154,0.19441,0.00324,0.00272,0.00346
2.325,9.75,17581,0.04426,915,0.00173,1e-05,0.21287,0.92284,0.76899,0.19645,0.16369,0.00278,0.00232,0.00302
2.325,10.25,17460,0.03487,491,0.00077,1e-05,0.19159,0.90929,0.75221,0.17421,0.14412,0.00238,0.00197,0.00261
2.325,10.75,17546,0.02868,4,0.0,1e-05,0.17693,0.89652,0.73653,0.15862,0.13031,0.00225,0.00185,0.00251
2.375,2.25,17396,16.93898,1061,0.86437,0.00029,3.33014,1.37731,1.39677,4.58665,4.65144,0.06262,0.06351,0.04547
2.375,2.75,17461,8.44353,1470,0.64746,0.0002,2.39046,1.31071,1.29729,3.13319,3.10112,0.04355,0.04311,0.03323
2.375,3.25,17353,4.64951,1571,0.37188,0.00015,1.82798,1.25573,1.21703,2.29545,2.22471,0.03146,0.03049,0.02506
2.375,3.75,17598,2.82961,1827,0.25589,0.00011,1.46249,1.20923,1.15047,1.76848,1.68254,0.02515,0.02393,0.0208
2.375,4.25,17289,1.67272,1878,0.16685,8e-05,1.14188,1.16914,1.09409,1.33501,1.24931,0.01882,0.01761,0.0161
2.375,4.75,17410,1.08803,1889,0.10141,7e-05,0.93634,1.13406,1.04552,1.06187,0.97896,0.01485,0.01369,0.01309
2.375,5.25,17550,0.73813,1859,0.0673,5e-05,0.78556,1.10298,1.0031,0.86646,0.78799,0.01219,0.01109,0.01105
2.375,5.75,17494,0.4954,1875,0.04382,4e-05,0.64926,1.07516,0.96562,0.69806,0.62694,0.00956,0.00859,0.00889
2.375,6.25,17578,0.35136,1778,0.03066,4e-05,0.55512,1.05004,0.93219,0.5829,0.51748,0.00806,0.00716,0.00768
2.375,6.75,17551,0.24497,1647,0.01854,3e-05,0.4641,1.0272,0.90213,0.47673,0.41868,0.00641,0.00563,0.00624
2.375,7.25,17392,0.17966,1481,0.01186,3e-05,0.40703,1.00629,0.87489,0.40959,0.35611,0.00579,0.00504,0.00576
2.375,7.75,17338,0.13154,1489,0.0087,2e-05,0.35097,0.98704,0.85007,0.34642,0.29835,0.00493,0.00425,0.005
2.375,8.25,17384,0.09925,1249,0.00535,2e-05,0.30753,0.96924,0.82732,0.29807,0.25443,0.00416,0.00355,0.00429
2.375,8.75,17540,0.07635,1168,0.00386,2e-05,0.27091,0.9527,0.80637,0.2581,0.21846,0.00364,0.00308,0.00382
2.375,9.25,17399,0.05876,1027,0.00241,1e-05,0.24118,0.93728,0.78699,0.22606,0.18981,0.00321,0.0027,0.00343
2.375,9.75,17734,0.04631,882,0.00166,1e-05,0.21257,0.92284,0.76899,0.19617,0.16347,0.0028,0.00233,0.00303
2.375,10.25,17402,0.03565,241,0.00034,1e-05,0.18896,0.90929,0.75221,0.17181,0.14213,0.00247,0.00205,0.00272
2.375,10.75,17176,0.02804,1,0.0,1e-05,0.16968,0.89652,0.73653,0.15212,0.12497,0.00217,0.00178,0.00242
2.425,2.25,17410,16.96526,1103,0.92243,0.00029,3.32969,1.37731,1.39677,4.58604,4.65082,0.06811,0.06907,0.04945
2.425,2.75,17565,8.42365,1495,0.59998,0.0002,2.35797,1.31071,1.29729,3.0906,3.05897,0.04285,0.04242,0.0327
2.425,3.25,17498,4.71129,1765,0.41995,0.00015,1.82005,1.25573,1.21703,2.28549,2.21505,0.03259,0.03159,0.02595
2.425,3.75,17438,2.69201,1870,0.26661,0.00011,1.38662,1.20923,1.15047,1.67674,1.59526,0.02303,0.02191,0.01905
2.425,4.25,17361,1.69495,1927,0.16675,9e-05,1.13454,1.16914,1.09409,1.32644,1.24129,0.01823,0.01706,0.01559
2.425,4.75,17554,1.09747,1836,0.09765,7e-05,0.9199,1.13406,1.04552,1.04322,0.96177,0.01447,0.01334,0.01276
2.425,5.25,17507,0.73124,1951,0.06646,5e-05,0.76431,1.10298,1.0031,0.84302,0.76668,0.01196,0.01088,0.01084
2.425,5.75,17548,0.49608,1855,0.04412,4e-05,0.63363,1.07516,0.96562,0.68125,0.61184,0.00958,0.0086,0.00891
2.425,6.25,17758,0.34733,1770,0.02828,4e-05,0.52995,1.05004,0.93219,0.55647,0.49402,0.00757,0.00672,0.00721
2.425,6.75,17452,0.2459,1692,0.01888,3e-05,0.45622,1.0272,0.90213,0.46863,0.41157,0.00652,0.00572,0.00635
2.425,7.25,17571,0.1818,1588,0.01335,3e-05,0.39629,1.00629,0.87489,0.39878,0.34671,0.00586,0.0051,0.00582
2.425,7.75,17393,0.13411,1507,0.00915,2e-05,0.34617,0.98704,0.85007,0.34168,0.29427,0.00491,0.00423,0.00497
2.425,8.25,17336,0.09876,1229,0.00549,2e-05,0.29731,0.96924,0.82732,0.28817,0.24597,0.00414,0.00353,0.00427
2.425,8.75,17544,0.07662,1219,0.00392,2e-05,0.26293,0.9527,0.80637,0.2505,0.21202,0.00363,0.00307,0.00381
2.425,9.25,17568,0.05976,1002,0.00243,1e-05,0.23463,0.93728,0.78699,0.21991,0.18465,0.00321,0.0027,0.00343
2.425,9.75,17386,0.04641,768,0.00148,1e-05,0.20959,0.92284,0.76899,0.19342,0.16117,0.00287,0.00239,0.00311
2.425,10.25,17476,0.036,76,0.00011,1e-05,0.18302,0.90929,0.75221,0.16642,0.13767,0.00244,0.00202,0.00268
